postNum,pageNum,pageID,medication,text
2,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,"Hi SecondBorn, Sorry the hear that paroxetine (Paxil) stopped working for you. I experienced something similar where paroxetine worked early in my MH issues but all SSRIs progressively started turning into bad Serotonin Syndrome reactions. The last three times that my old pDoc tried me out of SSRIs, I ended up self committing myself. You see, I am an alcoholic and alcohol was the only thing other than diphenhydramine (Benedryl) that would help with the symptoms I incurred, so in order to protect myself from myself, I chose a stay in a pWard. But back to your questions. SSRIs are totally out of the picture for me, however I now take mirtazapine (Remeron) and it works great for me. And in the past I have taken busparone (BuSpar) and it helped a little. I have also taken trazadone and serzone early on but I didn't like a particular SE that was causing me to get ''charlie horses''. I felt like my muscles had lost all their elasticity. Your experience could be different or these alternatives might work for you. And there are a number of SSRIs that are now used in Anxiety/Panic Disorder, so you could try some of them. I good point about that is normally you can pretty much just change over without having to taper off. And speaking of tapering, that is a question for your doc if you are switching, you have hired him/her to have the necessary experience concerning changing  from one SSRI to another SSRI. Generally speaking, the most conservative tapering schedule I have seen is 5% reduction per week. That means it should take approximately 20 weeks. And of course there are other schedules as well. But it is rarely without problematic symptoms. Citalopram (Celexa) and escitalopram (Lexapro) are basically the same drug, escitalopram is the S-stereoisomer (enantiomer) of citalopram. The difference is that escitalopram is more selective for serotonin reuptake synapses. And hence, hopefully, less side effects. So certainly citalopram is an option for you if that is the only one your insurance covers. Sertraline (Zoloft) is also recommend for GAD as are most of the SSRIs nowadays. But it is well known that were one SSRI works another one won't work. So you have quite a few options left, there are several SSRIs (FDA approved), buspirone (FDA approved) and mirtazapine (Off label use). And I have seen a lot of tricyclics ADs (Off label) being used today for GAD. So there really are a lot of options left for you. But hopefully you will find the right one for you sooner rather than later and when you do, you will return to the ''you'' you want. Keep us posted... Peace and Love... wayne"

3,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,"Hi, paxil ""pooped"" out on me as well, (the second time around), don't worry because there are so many other meds available i am sure you will find anotheer that works just as well, if not better. Good Luck"

4,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,"Wow, thanks for the quick replies, Wayne and fingas. So if I do switch to another SSRI, I will not have those awful Paxil withdrawals? I can simply jump to another SSRI and not experience those awful brain zaps? Thanks! TSB"

5,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,

6,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,"Hi Wayne, Do you know if Paxil and Zoloft affect the same neurotransmitter? BTW, I heard Klonpin is better to use for long-term use, My grandmother gave me several and I've been taking 2MG 4 times a day. I'm no longer freaked out about everything, no longer have obsessions (I'd say I'm ""cured"" OCD now), and I don't have any more panic attack. Today at my job I was able to converse on a personal basis with the computer newbies. The Klonopin does not make make me sleepy, but it does make me look ""drunk."" Will this eventually go away? I'm a minister part-time and I don't want to set a bad example for my flock. Funny thing happened to me the other night. I had taken 4MG of Xanax and I was running into the walls with my wheelchair. I was supposed to do bible Study that night and don't remember it at all! Anyway, will the ""drunk look"" eventually pass away? Joseph"

7,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,

8,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,"Wayne, I apologize for overdoing it. My grandmother said it worked well for her. I was desperate. Couldn't work with the panic attacks. However, these are no excuses. I made a mistake. I am sorry. OK, so I went to my doc yesterday. He said I should not be on 8MG of Klon every day. He said I should be on 4MG/day. I don't feel drunk anymore, but relaxed and feel no anxiety. He also switched my Paxil to Prozac, 20MG twice daily. Thank you for all your help. Joe"

9,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,

10,1,forumstopic21003-paxil-does-not-work-for-me-anymore,paxil_seroxat,"Paxil worked pretty well for me at first. After a year or so, besides the loss of libido, I started getting enraged for little or no reason. So I stopped taking them."

1,1,forumstopic20728-do-i-have-to-take-paxil-in-the-morning,paxil_seroxat,it states morning but do any of you take it at night? does it affect side effects if you take it at a different time?

2,1,forumstopic20728-do-i-have-to-take-paxil-in-the-morning,paxil_seroxat,"When I first starting taking Paxil, it would make me too groggy if I took it in the morning.  I would take it around 5pm.  I guess so long as it's 24hrs apart....it doesn't matter.  Good luck to you. smashedspuds"

3,1,forumstopic20728-do-i-have-to-take-paxil-in-the-morning,paxil_seroxat,"When I first started Paxil years ago, I took it at night.  My doctor didn't actually tell me to, I was just already taking a different antidepressant (imipramine) at night, and I was switching to Paxil, so I kept my night routine.  It messed with my sleep for a while, but then I got used to it and continued to take it at night. In the past couple of years, I have had more anxiety and trouble with side effects from meds.  When I switched back to Paxil from Effexor (another whole horror story, LOL), I seemed to have much more anxiety from the start up effects, so my doctor told me to take it in the morning.  This seems to work best for me, since I still can have some anxiety after first taking it.  I want to feel as normal as possible at night so I can sleep and relax. If you are just starting it, my first inclination would be to go with it in the morning until you know how it's going to effect you.  But I don't want to go against what your doctor says!"

4,1,forumstopic20728-do-i-have-to-take-paxil-in-the-morning,paxil_seroxat,"i'm taking 10 mg paxil in the am.  Was talking to my therapist and she suggested possibly taking another 5 mg at bedtime, because I'm waking up at 5ish quite anxious.  My morinings also tend to be my most anxious time.  She wondered if the meds were fading out during the night.   I'm going to talk to my GP when I see him on Wed. Anyone else experience this??? Thanks, Momto2"

1,1,forumstopic21340-no-crying-on-paxil,paxil_seroxat,"I'm a new member so not yet allowed to go on the bereavement board.  One of my children died of cancer and I was thinking that it might be time to get on an antidepressant.  When she was sick I went on Paxil and it was a great med for me, very calming.  I could feel emotion, but I could not cry.  I knew with her terminal diagnosis I would probably need to do a lot of crying, wouldnt be normal or healthy not to, so I stopped it while she was sick.  If I go back on it, I'm wondering if I will be able to cry.  I think it's important to still cry, I will always be a bereaved mom.  Actually I could also use the energy and motivation I hear about from Wellbutrin, but afraid it would increase anxiety, jitteriness, etc. Anyway, just wondering if those on Paxil are able to cry or not.  Thanks.       Scoobnme"
