medication,pageID,pageNum,postNum,text
viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,11,",mean my kids said everyone said they saw a chage after 20 mg.only side effect for me was headaches.the headaches never stopped but now they are really bad trying to get back on prozac my 80mg was on before only on 20 as of now 10 of the viibryd,I feel like my bodys dying really depressed it did nothing for my libido.Very vivid dreams gaining weight on it just really scared now cuz Im also prone to seizzures I take Lamectial,klonapin and syntheroid for thyroid Im hearig voices as of today which I have done in years and years anyone else being weaned off it?"

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,12,My B/F just started taking Viibryd. I had to make him leave because he was unstable around my children. He attempted suicide 3 weeks ago and all the doctors have had him go from cholonipin to lorazipam to trazidone to serequel to olazapram to......I am so mad at these doctors NOT once tappering him off. He just started the V and I dont know if he is beter or worse. But I am afraid to take him back and find out that he gets irrational and he also seems VERY VERY confused when we talk. Any help out there from someone who has been through this change of meds over and over and what your significant other went throguh?

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,13,

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,14,"I started taking Viibryd 7 months ago.  I started off with the packs the doctor gave me, and slowly increased it.  It did give me some crazy feelings starting off.  But I knew that I would have to adjust to it, and I wanted something to work this time.  Each time the dose changed, the side effects changed along with it .   When I finally reached 40 mg, the strange feeling passed and it leveled off and I felt much better.  Now after I have been taking it for 7 months,  It is the best medication I have taken for deep depression.  I have a head injury and cannot do the things I once could do before, so it just made the depression much worse. To stop taking this drug at the two month level, would not have been enough time to see how it actually worked.   I have felt normal for the first time.   I think this medication might be suited for those who  started out with other medications with side effects such as dizziness or odd feelings that depression meds can give. Just my thoughts, I am thinking that this would not need to be a first time medication for someone to take.  Some people can understand that side effects will soon pass in the beginning, and I will say that you must take your pills regularly, or you will have the strange feelings again, but they will come back stronger.  Miss one dose; you'll feel it, and then two doses in a row for me, changed my thoughts greatly."

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,15,"I am on Viibryd..... its great....   it does not make me sleepy like lexapro... i have had one negative side effect. The 1 and only complaint is diahrea. This drug is excellent. I ahve tried many others and they all seem to have some sort of sort of side effect, but not with Viibryd..."

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,16,"Just coming off the Viibryd is getting worse for me,shaking sweating continues,plus the new doc I have lied to me giving me one half mg of clonzapam instead of my 2 mg dosage she said it was a diff drug company is why it looked diff but Ive been on the half mg before everyone in my house who goes to her has ended up in a crisis center for one reason or another now Im starting to think its more her than the medications,I have no insurance so I go to a free menntal health clinic,and shes new there doesnt really know any of us and if making her own diagnosis now,glad it worked for you,and lots of others I had lots of hopes in the beginning but now more depressed and anxious than ever best of luck for all its helping"

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,17,"I did the full starter pack but it made me very sleepy, going to bed every night at 8, and had a bad effect on my libido.  Do not taper off this drug quickly (I tapered off in 3 days and then started getting intense dreams that made me wake up).  The dreams have been going on for 3 days now and I hope they stop."

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=7,7,18,"Wow, I can totally relate to the aggression. In fact, after nearly 5 mos on Vii, I became violent on numerous occasions. Granted, I've struggled with irritability for awhile, but many times I couldn't go out b/c I was afraid I'd hurt someone or myself. Had to have my husband drive me/come with me b/c even doing 'simple' things like going to the grocery weren't so 'simple' anymore... I'd get into rages on the road (nearly smashing other cars b/c of anger) and got very rude/ confrontational in stores and elsewhere. And had been completely rude / denigrating/ abusive to my husband who is just the sweetest person I've ever known, which makes me very ashamed.... At any rate, combined with SEVERE joint pain (feels like carpal in elbow & shoulder for months--now into neck) that's literally sore to the touch and I can't lift anything, some days can't even lift the arm (which other folks taking Vii have noted on other boards), I finally had to wean off, despite the increase in energy. As well, the loss of memory became unbearable. Yeah, I know there's some memory probs w/depression, but what's happened to me on Vii is extreme. Sometimes I can't recall my address, for example, and past memories are just that--past--b/c I can't remember my own life anymore. Have trouble sometimes finishing sentences b/c I frequently lose the thought entirely. Like I said, it's much worse than any memory probs I've had in the past. As I'd come off Eff XR just prior to starting Vii, I was already very teary, so didn't attribute the worsening of that until reading what others experienced. Yup, had that pretty bad. The diarrhea morphed into just loose stools after a couple months. Hadn't occured to me to try fiber--oh, well. And for dosing, my Pdoc said that 20mg may actually be better long-term as many can't tolerate 40mg. For those still having sexual side effects, guess what? It's now being said that Vii DOES cause lack of libido & difficulty having orgasms, despite initial claims that things would get better. I also didn't find out til after tapering that there's an interaction warning taking aspirin, ibuprofen and naproxin--of which I took a LOT b/c of the joint pain.... Coming off wasn't too bad, after getting to 10mg, I cut that in half and did 5mg for a couple days, then alternated days, then stopped. Had about a week of extreme teariness and suicidal thoughts, but actually feel a bit better now that it's been 5 days with no Vii at all. The other med I took at the same time was 200, 300, now 400mgs of Lamictal.... Hope others are still having good results. I'm sad that the side effects became intolerable b/c I actually liked how I felt on it for the first couple months. Good luck, all. :)"
